utc,cluster_size,btc_ret15,symbols
2026-04-27T04:45:00+00:00,1,-0.00187,JUPUSDT
2026-04-27T05:00:00+00:00,1,-0.00673,PUMPUSDT
2026-04-27T05:15:00+00:00,21,-0.00729,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAVEUSDT|ADAUSDT|ARBUSDT|ATOMUSDT|BNBUSDT|ETCUSDT|ETHFIUSDT|FILUSDT|INJUSDT|LINKUSDT|LTCUSDT|ONDOUSDT|OPUSDT|SEIUSDT|SUIUSDT|UNIUSDT|VIRTUALUSDT|WLFIUSDT
2026-04-27T06:15:00+00:00,1,-9e-05,PENGUUSDT
2026-04-27T09:15:00+00:00,1,-0.00091,TRXUSDT
2026-04-27T10:00:00+00:00,1,-0.00108,JUPUSDT
2026-04-27T10:45:00+00:00,1,-0.00033,BSBUSDT
2026-04-27T14:15:00+00:00,1,0.00032,VELVETUSDT
2026-04-27T14:45:00+00:00,2,-0.00461,JUPUSDT|PENGUUSDT
2026-04-27T15:15:00+00:00,25,-0.00665,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|ADAUSDT|AVAXUSDT|BNBUSDT|ETCUSDT|FETUSDT|FILUSDT|HBARUSDT|ICPUSDT|LINKUSDT|LTCUSDT|NEARUSDT|ONDOUSDT|OPUSDT|PUMPUSDT|SUIUSDT|TRUMPUSDT|UNIUSDT|VIRTUALUSDT|WIFUSDT|WLDUSDT|WLFIUSDT|XMRUSDT
2026-04-27T17:00:00+00:00,1,0.00102,ZBTUSDT
2026-04-27T18:45:00+00:00,1,0.00082,PENGUUSDT
2026-04-27T22:15:00+00:00,1,0.00146,XLMUSDT
2026-04-27T23:30:00+00:00,1,0.00226,JUPUSDT
2026-04-28T02:00:00+00:00,1,0.00094,HOMEUSDT
2026-04-28T05:00:00+00:00,1,0.00094,APTUSDT
2026-04-28T07:00:00+00:00,1,-0.00207,TACUSDT
2026-04-28T07:15:00+00:00,1,0.00136,TRUMPUSDT
2026-04-28T09:00:00+00:00,1,-0.0004,CHZUSDT
2026-04-28T13:00:00+00:00,1,-0.00309,ZBTUSDT
2026-04-28T14:45:00+00:00,2,0.00125,NVDAUSDT|TACUSDT
2026-04-28T15:15:00+00:00,1,0.00046,PENGUUSDT
2026-04-28T15:30:00+00:00,1,-0.00107,NEARUSDT
2026-04-28T20:00:00+00:00,1,0.00091,HOODUSDT
2026-04-28T21:15:00+00:00,1,-0.00079,PUMPUSDT
2026-04-29T01:30:00+00:00,2,0.00242,PUMPUSDT|RIFUSDT
2026-04-29T02:30:00+00:00,1,-0.00033,TACUSDT
2026-04-29T03:15:00+00:00,1,0.00336,USUSDT
2026-04-29T04:00:00+00:00,1,-0.00094,AEROUSDT
2026-04-29T08:00:00+00:00,1,-0.00028,APTUSDT
2026-04-29T09:15:00+00:00,1,0.00079,TRXUSDT
2026-04-29T10:15:00+00:00,1,0.00208,1000SHIBUSDT
2026-04-29T10:30:00+00:00,1,-0.00421,1000PEPEUSDT
2026-04-29T11:30:00+00:00,1,0.00078,FILUSDT
2026-04-29T12:00:00+00:00,2,-0.00335,1000BONKUSDT|TRUMPUSDT
2026-04-29T12:15:00+00:00,1,-0.00233,PENGUUSDT
2026-04-29T13:30:00+00:00,6,-0.00478,COINUSDT|LTCUSDT|METAUSDT|MSTRUSDT|NVDAUSDT|PLTRUSDT
2026-04-29T13:45:00+00:00,1,0.00286,EPICUSDT
2026-04-29T14:00:00+00:00,1,-0.00254,WLFIUSDT
2026-04-29T14:45:00+00:00,1,-0.00042,TACUSDT
2026-04-29T15:00:00+00:00,4,-0.0041,1000PEPEUSDT|1000SHIBUSDT|PUMPUSDT|RENDERUSDT
2026-04-29T15:15:00+00:00,1,-0.00035,BSBUSDT
2026-04-29T15:30:00+00:00,3,-0.00329,ASTERUSDT|ENAUSDT|FILUSDT
2026-04-29T16:30:00+00:00,1,0.00065,ETCUSDT
2026-04-29T16:45:00+00:00,2,-0.00111,PENGUUSDT|RIFUSDT
2026-04-29T17:30:00+00:00,1,0.00164,CHZUSDT
2026-04-29T18:00:00+00:00,30,-0.01304,1000BONKUSDT|ADAUSDT|APTUSDT|ARBUSDT|ATOMUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|DOTUSDT|EIGENUSDT|ETHFIUSDT|FARTCOINUSDT|FETUSDT|HBARUSDT|ICPUSDT|JUPUSDT|LINKUSDT|LTCUSDT|NEARUSDT|ONDOUSDT|OPUSDT|SEIUSDT|SUIUSDT|TIAUSDT|TRUMPUSDT|UNIUSDT|VIRTUALUSDT|WIFUSDT|WLDUSDT|ZROUSDT
2026-04-29T19:00:00+00:00,1,0.00078,TACUSDT
2026-04-29T20:00:00+00:00,2,-0.00045,AMZNUSDT|METAUSDT
2026-04-30T00:15:00+00:00,1,0.00135,EPICUSDT
2026-04-30T02:30:00+00:00,3,-0.00669,APTUSDT|ICPUSDT|VIRTUALUSDT
2026-04-30T07:15:00+00:00,1,0.00103,BSBUSDT
2026-04-30T08:00:00+00:00,1,-0.00099,METAUSDT
2026-04-30T08:45:00+00:00,1,-0.00103,KAITOUSDT
2026-04-30T09:30:00+00:00,1,-0.00202,UBUSDT
2026-04-30T13:30:00+00:00,6,0.00577,AMZNUSDT|CRCLUSDT|GOOGLUSDT|INTCUSDT|METAUSDT|NVDAUSDT
2026-04-30T13:45:00+00:00,1,-0.00282,AKEUSDT
2026-04-30T14:15:00+00:00,1,-9e-05,APTUSDT
2026-04-30T17:15:00+00:00,1,-0.00089,TACUSDT
2026-05-01T00:45:00+00:00,1,-0.00096,PENDLEUSDT
2026-05-01T01:45:00+00:00,1,0.00083,ALLOUSDT
2026-05-01T06:30:00+00:00,1,-0.0011,PENDLEUSDT
2026-05-01T09:45:00+00:00,1,-0.0001,WLFIUSDT
2026-05-01T10:00:00+00:00,1,-0.00135,TRUMPUSDT
2026-05-01T10:30:00+00:00,1,-0.00132,PENDLEUSDT
2026-05-01T10:45:00+00:00,1,0.0007,UBUSDT
2026-05-01T12:15:00+00:00,1,0.00254,NATGASUSDT
2026-05-01T13:30:00+00:00,1,-0.00035,COINUSDT
2026-05-01T13:45:00+00:00,1,0.00613,NVDAUSDT
2026-05-01T14:30:00+00:00,3,-0.0009,DOTUSDT|GOOGLUSDT|PENDLEUSDT
2026-05-01T15:45:00+00:00,1,-0.00275,WIFUSDT
2026-05-01T16:45:00+00:00,1,-0.00084,UBUSDT
2026-05-01T19:30:00+00:00,2,-0.00097,ATOMUSDT|PENDLEUSDT
2026-05-01T21:00:00+00:00,2,0.00106,LABUSDT|WLDUSDT
2026-05-01T21:45:00+00:00,1,0.00101,UBUSDT
2026-05-02T01:30:00+00:00,1,0.00031,LABUSDT
2026-05-02T02:45:00+00:00,1,-9e-05,TRUMPUSDT
2026-05-02T03:00:00+00:00,1,-0.00115,WLDUSDT
2026-05-02T04:15:00+00:00,1,-0.00028,USUSDT
2026-05-02T05:15:00+00:00,1,0.00025,UBUSDT
2026-05-02T06:00:00+00:00,1,5e-05,LABUSDT
2026-05-02T11:15:00+00:00,1,0.00045,TACUSDT
2026-05-02T13:30:00+00:00,1,0.00082,WIFUSDT
2026-05-02T17:00:00+00:00,1,-0.00028,LABUSDT
2026-05-02T17:15:00+00:00,1,-0.00016,ONDOUSDT
2026-05-02T17:30:00+00:00,1,2e-05,WIFUSDT
2026-05-02T21:00:00+00:00,1,-8e-05,BEATUSDT
2026-05-02T22:30:00+00:00,1,0.00038,LABUSDT
2026-05-03T01:45:00+00:00,1,5e-05,APTUSDT
2026-05-03T02:45:00+00:00,1,0.00066,LABUSDT
2026-05-03T04:15:00+00:00,1,0.00102,USUSDT
2026-05-03T05:45:00+00:00,1,0.00058,TRXUSDT
2026-05-03T06:15:00+00:00,1,-0.00045,CHZUSDT
2026-05-03T10:45:00+00:00,1,-0.00055,ARBUSDT
2026-05-03T14:00:00+00:00,1,0.00077,TACUSDT
2026-05-03T14:45:00+00:00,1,0.00036,EPICUSDT
2026-05-03T16:30:00+00:00,1,0.00091,JTOUSDT
2026-05-03T17:00:00+00:00,1,0.00038,WLFIUSDT
2026-05-03T19:45:00+00:00,1,-0.00052,ONDOUSDT
2026-05-04T01:30:00+00:00,1,0.00229,JTOUSDT
2026-05-04T02:00:00+00:00,1,0.0018,PENGUUSDT
2026-05-04T02:45:00+00:00,1,9e-05,USUSDT
2026-05-04T04:15:00+00:00,1,-0.00105,DASHUSDT
2026-05-04T06:15:00+00:00,2,-0.00251,BNBUSDT|ONDOUSDT
2026-05-04T07:30:00+00:00,1,7e-05,USUSDT
2026-05-04T08:45:00+00:00,1,-0.00013,DASHUSDT
2026-05-04T09:45:00+00:00,1,-0.00027,LINKUSDT
2026-05-04T10:00:00+00:00,38,-0.01363,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAVEUSDT|ADAUSDT|APTUSDT|ARBUSDT|ATOMUSDT|AVAXUSDT|BCHUSDT|CHZUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|EPICUSDT|ETCUSDT|ETHFIUSDT|EWYUSDT|FETUSDT|FILUSDT|HBARUSDT|ICPUSDT|INJUSDT|LTCUSDT|NEARUSDT|NVDAUSDT|OPUSDT|PAXGUSDT|PENDLEUSDT|PENGUUSDT|PUMPUSDT|RENDERUSDT|SEIUSDT|SUIUSDT|UNIUSDT|VIRTUALUSDT|WLDUSDT|XPLUSDT
2026-05-04T10:15:00+00:00,1,-0.00314,ALLOUSDT
2026-05-04T11:30:00+00:00,1,-0.0027,ONDOUSDT
2026-05-04T12:15:00+00:00,1,0.00198,TRXUSDT
2026-05-04T12:30:00+00:00,1,0.00031,NATGASUSDT
2026-05-04T13:00:00+00:00,1,0.00082,DASHUSDT
2026-05-04T13:30:00+00:00,4,-0.00117,COINUSDT|GOOGLUSDT|INTCUSDT|MSTRUSDT
2026-05-04T14:15:00+00:00,1,0.00356,ETCUSDT
2026-05-04T14:45:00+00:00,1,0.0085,EWYUSDT
2026-05-04T15:15:00+00:00,5,-0.00514,ADAUSDT|LTCUSDT|NVDAUSDT|OPUSDT|PAXGUSDT
2026-05-04T16:00:00+00:00,2,-0.00382,ONDOUSDT|PENDLEUSDT
2026-05-04T18:15:00+00:00,1,-0.00144,WLFIUSDT
2026-05-04T19:00:00+00:00,1,-0.00041,BSBUSDT
2026-05-04T20:00:00+00:00,1,0.0009,ONDOUSDT
2026-05-04T22:00:00+00:00,1,0.00126,DASHUSDT
2026-05-04T22:15:00+00:00,1,-0.0012,NEARUSDT
2026-05-05T01:15:00+00:00,1,0.00083,XLMUSDT
2026-05-05T03:30:00+00:00,1,0.00165,EVAAUSDT
2026-05-05T09:45:00+00:00,1,2e-05,USUSDT
2026-05-05T12:45:00+00:00,1,-0.00043,JTOUSDT
2026-05-05T13:15:00+00:00,2,-0.00207,ETCUSDT|MORPHOUSDT
2026-05-05T13:30:00+00:00,5,-0.00059,COINUSDT|CRCLUSDT|METAUSDT|MSTRUSDT|PLTRUSDT
2026-05-05T13:45:00+00:00,2,-0.00104,INTCUSDT|NVDAUSDT
2026-05-05T14:00:00+00:00,1,-0.00274,PENGUUSDT
2026-05-05T14:30:00+00:00,3,-0.00205,ICPUSDT|NATGASUSDT|ONDOUSDT
2026-05-05T16:15:00+00:00,1,-0.0004,VIRTUALUSDT
2026-05-05T16:30:00+00:00,2,-0.00421,ATOMUSDT|ENAUSDT
2026-05-05T21:30:00+00:00,2,-0.0013,ICPUSDT|PENGUUSDT
2026-05-05T21:45:00+00:00,1,0.00047,EIGENUSDT
2026-05-05T22:30:00+00:00,1,-0.0051,ONDOUSDT
2026-05-05T23:30:00+00:00,1,0.0005,FARTCOINUSDT
2026-05-06T00:00:00+00:00,2,0.00312,ALGOUSDT|EWYUSDT
2026-05-06T00:15:00+00:00,1,-0.00298,DASHUSDT
2026-05-06T01:00:00+00:00,1,0.00166,PENDLEUSDT
2026-05-06T01:45:00+00:00,1,0.00154,VIRTUALUSDT
2026-05-06T02:00:00+00:00,2,-0.00137,FILUSDT|ICPUSDT
2026-05-06T03:00:00+00:00,3,0.00049,JUPUSDT|KAITOUSDT|WIFUSDT
2026-05-06T05:00:00+00:00,1,-0.00064,BCHUSDT
2026-05-06T06:00:00+00:00,1,-0.00078,FILUSDT
2026-05-06T07:00:00+00:00,1,-0.0002,WIFUSDT
2026-05-06T07:30:00+00:00,1,-0.00156,XMRUSDT
2026-05-06T08:45:00+00:00,2,0.0029,DASHUSDT|NATGASUSDT
2026-05-06T09:15:00+00:00,2,-0.00039,LINKUSDT|NEARUSDT
2026-05-06T09:30:00+00:00,1,0.00305,ICPUSDT
2026-05-06T10:30:00+00:00,1,0.00061,APTUSDT
2026-05-06T11:30:00+00:00,1,-0.00225,ENAUSDT
2026-05-06T12:00:00+00:00,2,-0.00407,HOMEUSDT|WIFUSDT
2026-05-06T12:45:00+00:00,1,-0.00147,VIRTUALUSDT
2026-05-06T13:00:00+00:00,10,-0.00143,1000BONKUSDT|1000PEPEUSDT|ETHFIUSDT|LABUSDT|PENGUUSDT|PUMPUSDT|RENDERUSDT|SUIUSDT|UNIUSDT|VVVUSDT
2026-05-06T13:15:00+00:00,4,-0.00195,ADAUSDT|DASHUSDT|EIGENUSDT|NEARUSDT
2026-05-06T13:30:00+00:00,1,-0.00042,ICPUSDT
2026-05-06T13:45:00+00:00,4,-0.00311,FILUSDT|INTCUSDT|LTCUSDT|MSTRUSDT
2026-05-06T14:00:00+00:00,6,-0.00261,1000SHIBUSDT|BCHUSDT|ETCUSDT|EWYUSDT|WLDUSDT|XPLUSDT
2026-05-06T14:15:00+00:00,1,0.00196,NVDAUSDT
2026-05-06T14:45:00+00:00,3,-0.00439,JTOUSDT|JUPUSDT|RIFUSDT
2026-05-06T15:15:00+00:00,1,0.00303,ONDOUSDT
2026-05-06T15:45:00+00:00,1,0.00097,ATOMUSDT
2026-05-06T16:15:00+00:00,1,-0.0031,HOMEUSDT
2026-05-06T19:15:00+00:00,1,0.001,JTOUSDT
2026-05-06T19:45:00+00:00,1,0.00029,VVVUSDT
2026-05-06T20:15:00+00:00,1,-0.00094,OPUSDT
2026-05-06T22:00:00+00:00,2,-0.00198,ICPUSDT|NEARUSDT
2026-05-06T22:45:00+00:00,1,0.00023,HOMEUSDT
2026-05-07T00:00:00+00:00,4,-2e-05,EWYUSDT|FILUSDT|JTOUSDT|VIRTUALUSDT
2026-05-07T00:45:00+00:00,1,-0.00024,VVVUSDT
2026-05-07T01:00:00+00:00,1,0.00167,SEIUSDT
2026-05-07T01:30:00+00:00,1,0.00077,OPUSDT
2026-05-07T02:15:00+00:00,1,-0.00027,EVAAUSDT
2026-05-07T03:00:00+00:00,1,-0.00117,AEROUSDT
2026-05-07T05:45:00+00:00,1,0.0001,PUMPUSDT
2026-05-07T06:00:00+00:00,1,-0.00235,OPUSDT
2026-05-07T06:15:00+00:00,1,0.00175,EVAAUSDT
2026-05-07T07:15:00+00:00,1,-0.00115,SUIUSDT
2026-05-07T08:30:00+00:00,1,-0.00211,VIRTUALUSDT
2026-05-07T08:45:00+00:00,1,-0.00021,ONDOUSDT
2026-05-07T09:15:00+00:00,1,-0.00177,VVVUSDT
2026-05-07T10:30:00+00:00,1,0.00336,EVAAUSDT
2026-05-07T11:00:00+00:00,1,0.00127,JTOUSDT
2026-05-07T11:15:00+00:00,2,-0.00073,KITEUSDT|LABUSDT
2026-05-07T11:45:00+00:00,2,-0.00139,ENAUSDT|NATGASUSDT
2026-05-07T12:30:00+00:00,2,9e-05,ICPUSDT|WLFIUSDT
2026-05-07T13:30:00+00:00,5,-0.00485,GOOGLUSDT|INTCUSDT|MSTRUSDT|NVDAUSDT|ONDOUSDT
2026-05-07T13:45:00+00:00,1,-0.00081,BCHUSDT
2026-05-07T14:15:00+00:00,1,-0.0031,VIRTUALUSDT
2026-05-07T14:30:00+00:00,7,-0.00315,ADAUSDT|ASTERUSDT|DASHUSDT|ETCUSDT|EVAAUSDT|LINKUSDT|SUIUSDT
2026-05-07T15:15:00+00:00,5,-0.00374,ATOMUSDT|HBARUSDT|JTOUSDT|JUPUSDT|UNIUSDT
2026-05-07T15:45:00+00:00,1,-0.00095,SPYUSDT
2026-05-07T16:00:00+00:00,1,-0.00074,QQQUSDT
2026-05-07T17:15:00+00:00,1,-0.00251,XLMUSDT
2026-05-07T18:15:00+00:00,1,-0.00038,ALLOUSDT
2026-05-07T19:45:00+00:00,1,0.00022,JTOUSDT
2026-05-07T20:00:00+00:00,1,-0.00016,COINUSDT
2026-05-07T21:00:00+00:00,1,-0.0012,PUMPUSDT
2026-05-07T21:30:00+00:00,1,-0.00191,HOMEUSDT
2026-05-07T22:00:00+00:00,1,0.0011,BNBUSDT
2026-05-07T22:30:00+00:00,1,-0.00081,XMRUSDT
2026-05-08T00:00:00+00:00,1,0.00083,ATOMUSDT
2026-05-08T00:15:00+00:00,1,-0.00074,JTOUSDT
2026-05-08T02:00:00+00:00,1,-0.00147,HOMEUSDT
2026-05-08T07:00:00+00:00,2,-0.00249,HOMEUSDT|ICPUSDT
2026-05-08T08:00:00+00:00,1,0.00067,INJUSDT
2026-05-08T08:45:00+00:00,2,8e-05,EIGENUSDT|TRXUSDT
2026-05-08T09:00:00+00:00,1,0.00108,CHZUSDT
2026-05-08T11:15:00+00:00,1,0.00086,NATGASUSDT
2026-05-08T11:30:00+00:00,1,-0.0019,ONDOUSDT
2026-05-08T12:00:00+00:00,2,0.00056,HOMEUSDT|TIAUSDT
2026-05-08T12:45:00+00:00,1,-0.00236,FILUSDT
2026-05-08T13:30:00+00:00,3,-0.0001,COINUSDT|EIGENUSDT|PLTRUSDT
2026-05-08T14:00:00+00:00,1,0.00355,KITEUSDT
2026-05-08T15:00:00+00:00,1,-0.00312,MSTRUSDT
2026-05-08T15:15:00+00:00,2,-0.00227,NATGASUSDT|UNIUSDT
2026-05-08T17:00:00+00:00,1,0.00071,ONDOUSDT
2026-05-08T17:30:00+00:00,1,0.00159,JUPUSDT
2026-05-08T17:45:00+00:00,1,-0.00081,BSBUSDT
2026-05-08T18:15:00+00:00,1,0.00043,OPUSDT
2026-05-08T18:45:00+00:00,1,-0.00085,SPYUSDT
2026-05-08T19:30:00+00:00,1,0.001,1000BONKUSDT
2026-05-08T20:30:00+00:00,1,-0.00013,ICPUSDT
2026-05-08T21:30:00+00:00,1,0.00064,ALGOUSDT
2026-05-08T22:30:00+00:00,1,-0.00026,OPUSDT
2026-05-09T00:15:00+00:00,1,-0.00017,VIRTUALUSDT
2026-05-09T00:30:00+00:00,1,0.00051,ICPUSDT
2026-05-09T01:15:00+00:00,1,-0.00077,SUIUSDT
2026-05-09T01:45:00+00:00,1,-0.00081,ONDOUSDT
2026-05-09T04:15:00+00:00,3,-0.00115,JUPUSDT|RENDERUSDT|VVVUSDT
2026-05-09T05:00:00+00:00,1,-0.00015,ASTERUSDT
2026-05-09T06:00:00+00:00,1,0.00053,ONDOUSDT
2026-05-09T06:15:00+00:00,2,-0.00125,KITEUSDT|SEIUSDT
2026-05-09T07:30:00+00:00,1,-7e-05,OPUSDT
2026-05-09T09:00:00+00:00,1,-0.00087,SUIUSDT
2026-05-09T09:15:00+00:00,2,-0.00107,FILUSDT|ICPUSDT
2026-05-09T09:30:00+00:00,1,-0.00022,EPICUSDT
2026-05-09T12:30:00+00:00,1,-0.00069,XLMUSDT
2026-05-09T14:15:00+00:00,1,-0.00084,FETUSDT
2026-05-09T14:30:00+00:00,1,0.00019,AEROUSDT
2026-05-09T15:15:00+00:00,1,0.00137,JUPUSDT
2026-05-09T15:30:00+00:00,1,0.00081,WLFIUSDT
2026-05-09T18:45:00+00:00,1,0.00013,ALLOUSDT
2026-05-09T19:30:00+00:00,1,0.00025,KITEUSDT
2026-05-09T20:30:00+00:00,1,0.0001,AEROUSDT
2026-05-10T00:00:00+00:00,1,0.00046,ATOMUSDT
2026-05-10T00:30:00+00:00,1,0.0003,SUIUSDT
2026-05-10T01:00:00+00:00,2,-0.00043,INJUSDT|SEIUSDT
2026-05-10T01:15:00+00:00,1,-0.00036,KITEUSDT
2026-05-10T05:30:00+00:00,1,-0.00048,JTOUSDT
2026-05-10T08:45:00+00:00,1,3e-05,USUSDT
2026-05-10T10:00:00+00:00,1,-0.00106,UNIUSDT
2026-05-10T10:15:00+00:00,1,0.00121,SYNUSDT
2026-05-10T12:00:00+00:00,1,0.0005,SUIUSDT
2026-05-10T12:15:00+00:00,1,0.00084,HBARUSDT
2026-05-10T13:45:00+00:00,2,-0.00011,PENDLEUSDT|TAOUSDT
2026-05-10T14:00:00+00:00,1,-0.00049,ASTERUSDT
2026-05-10T14:15:00+00:00,2,-0.0002,ARBUSDT|UNIUSDT
2026-05-10T15:30:00+00:00,1,0.00235,KITEUSDT
2026-05-10T16:15:00+00:00,1,-0.00258,WLDUSDT
2026-05-10T16:30:00+00:00,3,-0.00018,ATOMUSDT|SUIUSDT|VVVUSDT
2026-05-10T16:45:00+00:00,1,0.00152,TIAUSDT
2026-05-10T17:30:00+00:00,5,-2e-05,1000PEPEUSDT|APTUSDT|HBARUSDT|SEIUSDT|XLMUSDT
2026-05-10T18:30:00+00:00,1,-0.00127,ALLOUSDT
2026-05-10T18:45:00+00:00,1,0.00017,1000BONKUSDT
2026-05-10T20:30:00+00:00,10,-0.00431,ASTERUSDT|AVAXUSDT|FILUSDT|LINKUSDT|NEARUSDT|PUMPUSDT|SUIUSDT|UNIUSDT|USUSDT|WLDUSDT
2026-05-10T20:45:00+00:00,20,-0.00081,AAVEUSDT|ADAUSDT|AEROUSDT|ALGOUSDT|BNBUSDT|CHZUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|ETHFIUSDT|FARTCOINUSDT|FETUSDT|JUPUSDT|LTCUSDT|PENGUUSDT|RENDERUSDT|TAOUSDT|TIAUSDT|TRUMPUSDT|ZROUSDT
2026-05-10T22:00:00+00:00,1,0.00751,PAXGUSDT
2026-05-11T00:00:00+00:00,2,-0.00409,ETCUSDT|EWYUSDT
2026-05-11T00:45:00+00:00,1,-0.00144,USUSDT
2026-05-11T02:15:00+00:00,1,-0.00205,APTUSDT
2026-05-11T02:30:00+00:00,1,-0.00039,SUIUSDT
2026-05-11T03:00:00+00:00,1,-0.00699,ALGOUSDT
2026-05-11T04:00:00+00:00,2,-0.00092,ASTERUSDT|ETHFIUSDT
2026-05-11T04:45:00+00:00,1,-0.0,KITEUSDT
2026-05-11T06:30:00+00:00,2,-0.00206,SEIUSDT|SUIUSDT
2026-05-11T08:15:00+00:00,1,-0.00145,LTCUSDT
2026-05-11T09:00:00+00:00,1,0.00206,KITEUSDT
2026-05-11T09:15:00+00:00,1,-0.00012,USUSDT
2026-05-11T09:30:00+00:00,1,0.0,LDOUSDT
2026-05-11T10:15:00+00:00,2,0.00183,ATOMUSDT|CRCLUSDT
2026-05-11T12:00:00+00:00,2,-0.00139,INJUSDT|TIAUSDT
2026-05-11T12:30:00+00:00,1,-0.0017,ESPORTSUSDT
2026-05-11T12:45:00+00:00,1,-0.00141,VVVUSDT
2026-05-11T13:30:00+00:00,8,-0.00091,AAPLUSDT|HOODUSDT|JUPUSDT|MSTRUSDT|PLTRUSDT|SEIUSDT|TSMUSDT|UNIUSDT
2026-05-11T13:45:00+00:00,2,-6e-05,INTCUSDT|NVDAUSDT
2026-05-11T14:15:00+00:00,3,-0.00477,CRCLUSDT|SUIUSDT|USUSDT
2026-05-11T15:00:00+00:00,1,0.00075,LDOUSDT
2026-05-11T15:15:00+00:00,1,0.004,KITEUSDT
2026-05-11T16:15:00+00:00,1,-0.00023,CRVUSDT
2026-05-11T16:30:00+00:00,1,-0.00243,LITUSDT
2026-05-11T18:15:00+00:00,1,0.00086,1000SHIBUSDT
2026-05-11T19:00:00+00:00,1,0.00072,LABUSDT
2026-05-11T19:30:00+00:00,2,0.00114,HOMEUSDT|USUSDT
2026-05-11T20:00:00+00:00,1,-0.00057,VVVUSDT
2026-05-11T21:45:00+00:00,1,0.00114,NATGASUSDT
2026-05-11T22:00:00+00:00,1,0.00022,LITUSDT
2026-05-11T22:30:00+00:00,1,0.00058,INJUSDT
2026-05-12T00:00:00+00:00,3,-0.00152,ATOMUSDT|RENDERUSDT|RIFUSDT
2026-05-12T01:15:00+00:00,2,-0.00031,EWYUSDT|KITEUSDT
2026-05-12T01:30:00+00:00,9,-0.00369,APTUSDT|BCHUSDT|BNBUSDT|FILUSDT|INTCUSDT|LTCUSDT|SEIUSDT|UNIUSDT|XPLUSDT
2026-05-12T02:00:00+00:00,1,0.00155,HOMEUSDT
2026-05-12T02:45:00+00:00,1,0.00159,TRXUSDT
2026-05-12T04:15:00+00:00,1,0.00261,PENDLEUSDT
2026-05-12T05:30:00+00:00,1,-0.00045,VVVUSDT
2026-05-12T05:45:00+00:00,1,-0.00031,INJUSDT
2026-05-12T06:30:00+00:00,1,-0.00147,RIFUSDT
2026-05-12T09:15:00+00:00,1,-0.0004,JUPUSDT
2026-05-12T10:30:00+00:00,2,-0.00047,ATOMUSDT|ESPORTSUSDT
2026-05-12T10:45:00+00:00,1,-0.00016,PENDLEUSDT
2026-05-12T11:15:00+00:00,1,0.00074,LITUSDT
2026-05-12T11:45:00+00:00,1,0.00057,RIFUSDT
2026-05-12T12:00:00+00:00,1,0.00067,KAITOUSDT
2026-05-12T12:30:00+00:00,2,0.00041,CRVUSDT|INJUSDT
2026-05-12T13:30:00+00:00,1,0.0014,MSTRUSDT
2026-05-12T13:45:00+00:00,4,-0.00383,COINUSDT|CRCLUSDT|EWYUSDT|NVDAUSDT
2026-05-12T14:30:00+00:00,2,0.00184,AAVEUSDT|PENGUUSDT
2026-05-12T14:45:00+00:00,1,-0.00303,QQQUSDT
2026-05-12T15:00:00+00:00,1,0.0008,EPICUSDT
2026-05-12T15:15:00+00:00,5,-0.00483,ALGOUSDT|BNBUSDT|INTCUSDT|LINKUSDT|MORPHOUSDT
2026-05-12T16:45:00+00:00,1,-0.00314,ADAUSDT
2026-05-12T17:45:00+00:00,1,0.00016,ESPORTSUSDT
2026-05-12T18:15:00+00:00,1,-0.00049,RIFUSDT
2026-05-12T18:45:00+00:00,1,0.00012,ATOMUSDT
2026-05-12T19:15:00+00:00,1,-0.00127,NEARUSDT
2026-05-12T21:00:00+00:00,1,-3e-05,KITEUSDT
2026-05-12T21:15:00+00:00,1,-0.00042,VANRYUSDT
2026-05-12T22:00:00+00:00,1,0.00053,TRUMPUSDT
2026-05-13T00:45:00+00:00,1,-0.00044,KAITOUSDT
2026-05-13T01:00:00+00:00,1,0.00309,KITEUSDT
2026-05-13T02:00:00+00:00,1,0.00074,VANRYUSDT
2026-05-13T03:00:00+00:00,1,-0.00059,INJUSDT
2026-05-13T04:00:00+00:00,1,-0.00101,BNBUSDT
2026-05-13T04:30:00+00:00,1,-0.00027,TIAUSDT
2026-05-13T05:30:00+00:00,2,-0.00113,ATOMUSDT|TAOUSDT
2026-05-13T08:30:00+00:00,1,0.00137,INJUSDT
2026-05-13T09:15:00+00:00,1,-0.00084,HEIUSDT
2026-05-13T10:00:00+00:00,1,-0.00228,TIAUSDT
2026-05-13T10:30:00+00:00,2,-0.0014,ESPORTSUSDT|KITEUSDT
2026-05-13T11:00:00+00:00,1,-0.00296,UBUSDT
2026-05-13T11:45:00+00:00,2,-0.00227,NEARUSDT|TRUMPUSDT
