utc_iso,hour_utc,hour_kst,symbol,rel_spread
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SHIB,0.00140746
2026-09-01T21:47:23.071515+00:00,21,6,KRW-KAITO,0.00240096
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SUI,0.00200803
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MMT,0.00455581
2026-09-01T21:47:23.071515+00:00,21,6,KRW-LINK,0.00064579
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PUMP,0.00165975
2026-09-01T21:47:23.071515+00:00,21,6,KRW-NEAR,0.00076046
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZBT,0.00858369
2026-09-01T21:47:23.071515+00:00,21,6,KRW-LA,0.00254130
2026-09-01T21:47:23.071515+00:00,21,6,KRW-CHIP,0.00160128
2026-09-01T21:47:23.071515+00:00,21,6,KRW-QUID,0.00436681
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PENGU,0.00858369
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AVAX,0.00200000
2026-09-01T21:47:23.071515+00:00,21,6,KRW-VIRTUAL,0.00211416
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MOVE,0.00851064
2026-09-01T21:47:23.071515+00:00,21,6,KRW-UNI,0.00062676
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PIEVERSE,0.00140056
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PRL,0.00484262
2026-09-01T21:47:23.071515+00:00,21,6,KRW-HBAR,0.00975610
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ONT,0.00267023
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ENSO,0.00256082
2026-09-01T21:47:23.071515+00:00,21,6,KRW-XPL,0.00858369
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SAHARA,0.00873362
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AAVE,0.00171772
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ARX,0.00586510
2026-09-01T21:47:23.071515+00:00,21,6,KRW-TRX,0.00222965
2026-09-01T21:47:23.071515+00:00,21,6,KRW-HOLO,0.00347826
2026-09-01T21:47:23.071515+00:00,21,6,KRW-WLFI,0.00127146
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BCH,0.00146951
2026-09-01T21:47:23.071515+00:00,21,6,KRW-DATA,0.00386847
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PLUME,0.00514139
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ARB,0.00668896
2026-09-01T21:47:23.071515+00:00,21,6,KRW-STORJ,0.00395517
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BONK,0.00350263
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ETC,0.00099850
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ESP,0.00896861
2026-09-01T21:47:23.071515+00:00,21,6,KRW-0G,0.00366972
2026-09-01T21:47:23.071515+00:00,21,6,KRW-META2,0.00946586
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BSB,0.00696864
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ERA,0.00125549
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MIRA,0.00338409
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SAND,0.00200602
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PEPE,0.00208117
2026-09-01T21:47:23.071515+00:00,21,6,KRW-POL,0.00809717
2026-09-01T21:47:23.071515+00:00,21,6,KRW-STX,0.00280505
2026-09-01T21:47:23.071515+00:00,21,6,KRW-IRYS,0.00536193
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AXS,0.00158353
2026-09-01T21:47:23.071515+00:00,21,6,KRW-TAO,0.00098184
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ALGO,0.00823045
2026-09-01T21:47:23.071515+00:00,21,6,KRW-JTO,0.00169062
2026-09-01T21:47:23.071515+00:00,21,6,KRW-CC,0.00634921
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BIRB,0.00255428
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ME,0.00358209
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SEI,0.00153965
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ENS,0.00063472
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZRO,0.00288600
2026-09-01T21:47:23.071515+00:00,21,6,KRW-TRUMP,0.00063472
2026-09-01T21:47:23.071515+00:00,21,6,KRW-XEC,0.00105876
2026-09-01T21:47:23.071515+00:00,21,6,KRW-RVN,0.00255428
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZAMA,0.00436999
2026-09-01T21:47:23.071515+00:00,21,6,KRW-GEOD,0.00653595
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AKT,0.00291121
2026-09-01T21:47:23.071515+00:00,21,6,KRW-FIL,0.00280505
2026-09-01T21:47:23.071515+00:00,21,6,KRW-APT,0.00263158
2026-09-01T21:47:23.071515+00:00,21,6,KRW-DRV,0.00501253
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ID,0.00449438
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SOON,0.00396040
2026-09-01T21:47:23.071515+00:00,21,6,KRW-O,0.00131320
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AVNT,0.00706714
2026-09-01T21:47:23.071515+00:00,21,6,KRW-TREE,0.00370370
2026-09-01T21:47:23.071515+00:00,21,6,KRW-KITE,0.00586510
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BLEND,0.00342270
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MANTRA,0.00162206
2026-09-01T21:47:23.071515+00:00,21,6,KRW-CFG,0.00655738
2026-09-01T21:47:23.071515+00:00,21,6,KRW-GAS,0.00353982
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BERA,0.00410678
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MEGA,0.00386100
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SOPH,0.00180343
2026-09-01T21:47:23.071515+00:00,21,6,KRW-UP2,0.00570613
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZORA,0.00930233
2026-09-01T21:47:23.071515+00:00,21,6,KRW-OPG,0.00738007
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BSV,0.00371230
2026-09-01T21:47:23.071515+00:00,21,6,KRW-HYPER,0.00447928
2026-09-01T21:47:23.071515+00:00,21,6,KRW-TRAC,0.00658617
2026-09-01T21:47:23.071515+00:00,21,6,KRW-IN,0.00443459
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ATH,0.00157356
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ETHFI,0.00127632
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MON,0.00272109
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZIL,0.00851064
2026-09-01T21:47:23.071515+00:00,21,6,KRW-B3,0.00475059
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ELSA,0.00321543
2026-09-01T21:47:23.071515+00:00,21,6,KRW-JUP,0.00335008
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SIGN,0.00803213
2026-09-01T21:47:23.071515+00:00,21,6,KRW-FLOCK,0.00205128
2026-09-01T21:47:23.071515+00:00,21,6,KRW-DEEP,0.00508906
2026-09-01T21:47:23.071515+00:00,21,6,KRW-G,0.00195886
2026-09-01T21:47:23.071515+00:00,21,6,KRW-INJ,0.03378922
2026-09-01T21:47:23.071515+00:00,21,6,KRW-VVV,0.00268697
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BIGTIME,0.00224215
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BIO,0.00283688
2026-09-01T21:47:23.071515+00:00,21,6,KRW-RENDER,0.00203046
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BARD,0.00576369
2026-09-01T21:47:23.071515+00:00,21,6,KRW-CHZ,0.00539084
2026-09-01T21:47:23.071515+00:00,21,6,KRW-LSK,0.00732601
2026-09-01T21:47:23.071515+00:00,21,6,KRW-CRO,0.00263852
2026-09-01T21:47:23.071515+00:00,21,6,KRW-VANA,0.00325998
2026-09-01T21:47:23.071515+00:00,21,6,KRW-LAYER,0.00213220
2026-09-01T21:47:23.071515+00:00,21,6,KRW-RED,0.00634921
2026-09-01T21:47:23.071515+00:00,21,6,KRW-DOT,0.00167224
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ATOM,0.00197239
2026-09-01T21:47:23.071515+00:00,21,6,KRW-DOOD,0.00547945
2026-09-01T21:47:23.071515+00:00,21,6,KRW-XAUT,0.00199402
2026-09-01T21:47:23.071515+00:00,21,6,KRW-BORA,0.00333890
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AWE,0.00351906
2026-09-01T21:47:23.071515+00:00,21,6,KRW-WAVES,0.00660066
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ZKP,0.00329489
2026-09-01T21:47:23.071515+00:00,21,6,KRW-EDGE,0.00425985
2026-09-01T21:47:23.071515+00:00,21,6,KRW-ELF,0.00114745
2026-09-01T21:47:23.071515+00:00,21,6,KRW-AI,0.00740741
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SNT,0.00332410
2026-09-01T21:47:23.071515+00:00,21,6,KRW-OPEN,0.00576369
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SKR,0.00613497
2026-09-01T21:47:23.071515+00:00,21,6,KRW-MET2,0.00375235
2026-09-01T21:47:23.071515+00:00,21,6,KRW-FF,0.00760456
2026-09-01T21:47:23.071515+00:00,21,6,KRW-KAT,0.00322061
2026-09-01T21:47:23.071515+00:00,21,6,KRW-W,0.00738007
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PENDLE,0.00159553
2026-09-01T21:47:23.071515+00:00,21,6,KRW-SPK,0.00362976
2026-09-01T21:47:23.071515+00:00,21,6,KRW-PYTH,0.00140944
2026-09-01T21:47:23.071515+00:00,21,6,KRW-STEEM,0.00169348
2026-09-01T21:47:23.071515+00:00,21,6,KRW-COW,0.01169591
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SHIB,0.00281294
2026-09-01T21:48:25.913261+00:00,21,6,KRW-KAITO,0.00240096
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SUI,0.00100351
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MMT,0.00455581
2026-09-01T21:48:25.913261+00:00,21,6,KRW-LINK,0.00193611
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PUMP,0.00331675
2026-09-01T21:48:25.913261+00:00,21,6,KRW-NEAR,0.00076046
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZBT,0.00858369
2026-09-01T21:48:25.913261+00:00,21,6,KRW-LA,0.00254130
2026-09-01T21:48:25.913261+00:00,21,6,KRW-CHIP,0.00321027
2026-09-01T21:48:25.913261+00:00,21,6,KRW-QUID,0.00327690
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PENGU,0.00858369
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AVAX,0.00200000
2026-09-01T21:48:25.913261+00:00,21,6,KRW-VIRTUAL,0.00211416
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MOVE,0.00851064
2026-09-01T21:48:25.913261+00:00,21,6,KRW-UNI,0.00125078
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PIEVERSE,0.00139958
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PRL,0.00484262
2026-09-01T21:48:25.913261+00:00,21,6,KRW-HBAR,0.00975610
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ONT,0.00267023
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ENSO,0.00256082
2026-09-01T21:48:25.913261+00:00,21,6,KRW-XPL,0.00858369
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SAHARA,0.00873362
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AAVE,0.00171576
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ARX,0.00586510
2026-09-01T21:48:25.913261+00:00,21,6,KRW-TRX,0.00222965
2026-09-01T21:48:25.913261+00:00,21,6,KRW-HOLO,0.00231750
2026-09-01T21:48:25.913261+00:00,21,6,KRW-WLFI,0.00254130
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BCH,0.00146908
2026-09-01T21:48:25.913261+00:00,21,6,KRW-DATA,0.00383877
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PLUME,0.00514139
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ARB,0.00668896
2026-09-01T21:48:25.913261+00:00,21,6,KRW-STORJ,0.00396040
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BONK,0.00175285
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ETC,0.00298954
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ESP,0.00896861
2026-09-01T21:48:25.913261+00:00,21,6,KRW-0G,0.00366972
2026-09-01T21:48:25.913261+00:00,21,6,KRW-META2,0.00811359
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BSB,0.00696864
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ERA,0.00125549
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MIRA,0.00338409
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SAND,0.00201410
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PEPE,0.00208117
2026-09-01T21:48:25.913261+00:00,21,6,KRW-POL,0.00809717
2026-09-01T21:48:25.913261+00:00,21,6,KRW-STX,0.00280505
2026-09-01T21:48:25.913261+00:00,21,6,KRW-IRYS,0.00536193
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AXS,0.00158353
2026-09-01T21:48:25.913261+00:00,21,6,KRW-TAO,0.00098184
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ALGO,0.00823045
2026-09-01T21:48:25.913261+00:00,21,6,KRW-JTO,0.00169062
2026-09-01T21:48:25.913261+00:00,21,6,KRW-CC,0.00634921
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BIRB,0.00255428
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ME,0.00238949
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SEI,0.00308166
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ENS,0.00063472
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZRO,0.00144300
2026-09-01T21:48:25.913261+00:00,21,6,KRW-TRUMP,0.00063412
2026-09-01T21:48:25.913261+00:00,21,6,KRW-XEC,0.00105876
2026-09-01T21:48:25.913261+00:00,21,6,KRW-RVN,0.00255428
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZAMA,0.00436999
2026-09-01T21:48:25.913261+00:00,21,6,KRW-GEOD,0.00653595
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AKT,0.00436999
2026-09-01T21:48:25.913261+00:00,21,6,KRW-FIL,0.00093240
2026-09-01T21:48:25.913261+00:00,21,6,KRW-APT,0.00263505
2026-09-01T21:48:25.913261+00:00,21,6,KRW-DRV,0.00501253
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ID,0.00449438
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SOON,0.00396040
2026-09-01T21:48:25.913261+00:00,21,6,KRW-O,0.00131320
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AVNT,0.00706714
2026-09-01T21:48:25.913261+00:00,21,6,KRW-TREE,0.00555042
2026-09-01T21:48:25.913261+00:00,21,6,KRW-KITE,0.00586510
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BLEND,0.00342270
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MANTRA,0.00162206
2026-09-01T21:48:25.913261+00:00,21,6,KRW-CFG,0.00655738
2026-09-01T21:48:25.913261+00:00,21,6,KRW-GAS,0.00353982
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BERA,0.00819672
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MEGA,0.00386100
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SOPH,0.00360360
2026-09-01T21:48:25.913261+00:00,21,6,KRW-UP2,0.00570613
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZORA,0.00930233
2026-09-01T21:48:25.913261+00:00,21,6,KRW-OPG,0.01470588
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BSV,0.00371230
2026-09-01T21:48:25.913261+00:00,21,6,KRW-HYPER,0.00448934
2026-09-01T21:48:25.913261+00:00,21,6,KRW-TRAC,0.00658617
2026-09-01T21:48:25.913261+00:00,21,6,KRW-IN,0.00443459
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ATH,0.00157356
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ETHFI,0.00255102
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MON,0.00272109
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZIL,0.00851064
2026-09-01T21:48:25.913261+00:00,21,6,KRW-B3,0.00475059
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ELSA,0.00321543
2026-09-01T21:48:25.913261+00:00,21,6,KRW-JUP,0.00335008
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SIGN,0.00803213
2026-09-01T21:48:25.913261+00:00,21,6,KRW-FLOCK,0.00205128
2026-09-01T21:48:25.913261+00:00,21,6,KRW-DEEP,0.00508906
2026-09-01T21:48:25.913261+00:00,21,6,KRW-G,0.00195886
2026-09-01T21:48:25.913261+00:00,21,6,KRW-INJ,0.02807862
2026-09-01T21:48:25.913261+00:00,21,6,KRW-VVV,0.00179051
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BIGTIME,0.00336134
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BIO,0.00283688
2026-09-01T21:48:25.913261+00:00,21,6,KRW-RENDER,0.00101368
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BARD,0.00576369
2026-09-01T21:48:25.913261+00:00,21,6,KRW-CHZ,0.00539084
2026-09-01T21:48:25.913261+00:00,21,6,KRW-LSK,0.00732601
2026-09-01T21:48:25.913261+00:00,21,6,KRW-CRO,0.00395517
2026-09-01T21:48:25.913261+00:00,21,6,KRW-VANA,0.00325998
2026-09-01T21:48:25.913261+00:00,21,6,KRW-LAYER,0.00213220
2026-09-01T21:48:25.913261+00:00,21,6,KRW-RED,0.00634921
2026-09-01T21:48:25.913261+00:00,21,6,KRW-DOT,0.00250313
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ATOM,0.00246488
2026-09-01T21:48:25.913261+00:00,21,6,KRW-DOOD,0.00547945
2026-09-01T21:48:25.913261+00:00,21,6,KRW-XAUT,0.00199402
2026-09-01T21:48:25.913261+00:00,21,6,KRW-BORA,0.00333890
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AWE,0.00351906
2026-09-01T21:48:25.913261+00:00,21,6,KRW-WAVES,0.00660066
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ZKP,0.00329489
2026-09-01T21:48:25.913261+00:00,21,6,KRW-EDGE,0.00425985
2026-09-01T21:48:25.913261+00:00,21,6,KRW-ELF,0.00114745
2026-09-01T21:48:25.913261+00:00,21,6,KRW-AI,0.00740741
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SNT,0.00332410
2026-09-01T21:48:25.913261+00:00,21,6,KRW-OPEN,0.00576369
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SKR,0.00613497
2026-09-01T21:48:25.913261+00:00,21,6,KRW-MET2,0.00375235
2026-09-01T21:48:25.913261+00:00,21,6,KRW-FF,0.00760456
2026-09-01T21:48:25.913261+00:00,21,6,KRW-KAT,0.00322061
2026-09-01T21:48:25.913261+00:00,21,6,KRW-W,0.00738007
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PENDLE,0.00199243
2026-09-01T21:48:25.913261+00:00,21,6,KRW-SPK,0.00362976
2026-09-01T21:48:25.913261+00:00,21,6,KRW-PYTH,0.00140944
2026-09-01T21:48:25.913261+00:00,21,6,KRW-STEEM,0.00169348
2026-09-01T21:48:25.913261+00:00,21,6,KRW-COW,0.01169591
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SHIB,0.00140351
2026-09-01T21:49:28.708943+00:00,21,6,KRW-KAITO,0.00240096
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SUI,0.00100150
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MMT,0.00455581
2026-09-01T21:49:28.708943+00:00,21,6,KRW-LINK,0.00193486
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PUMP,0.00165975
2026-09-01T21:49:28.708943+00:00,21,6,KRW-NEAR,0.00113960
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ZBT,0.00858369
2026-09-01T21:49:28.708943+00:00,21,6,KRW-LA,0.00126984
2026-09-01T21:49:28.708943+00:00,21,6,KRW-CHIP,0.00320513
2026-09-01T21:49:28.708943+00:00,21,6,KRW-QUID,0.00327690
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PENGU,0.00858369
2026-09-01T21:49:28.708943+00:00,21,6,KRW-AVAX,0.00149963
2026-09-01T21:49:28.708943+00:00,21,6,KRW-VIRTUAL,0.00211416
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MOVE,0.00851064
2026-09-01T21:49:28.708943+00:00,21,6,KRW-UNI,0.00124922
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PIEVERSE,0.00139958
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PRL,0.00484262
2026-09-01T21:49:28.708943+00:00,21,6,KRW-HBAR,0.00975610
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ONT,0.00267023
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ENSO,0.00256082
2026-09-01T21:49:28.708943+00:00,21,6,KRW-XPL,0.00858369
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SAHARA,0.00873362
2026-09-01T21:49:28.708943+00:00,21,6,KRW-AAVE,0.00114416
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ARX,0.00586510
2026-09-01T21:49:28.708943+00:00,21,6,KRW-TRX,0.00222965
2026-09-01T21:49:28.708943+00:00,21,6,KRW-HOLO,0.00347423
2026-09-01T21:49:28.708943+00:00,21,6,KRW-WLFI,0.00126984
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BCH,0.00146951
2026-09-01T21:49:28.708943+00:00,21,6,KRW-DATA,0.00383877
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PLUME,0.00514139
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ARB,0.00668896
2026-09-01T21:49:28.708943+00:00,21,6,KRW-STORJ,0.00527704
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BONK,0.00352113
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ETC,0.00298954
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ESP,0.00896861
2026-09-01T21:49:28.708943+00:00,21,6,KRW-0G,0.00366972
2026-09-01T21:49:28.708943+00:00,21,6,KRW-META2,0.00811359
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BSB,0.00696864
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ERA,0.00125549
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MIRA,0.00338409
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SAND,0.00401606
2026-09-01T21:49:28.708943+00:00,21,6,KRW-PEPE,0.00208117
2026-09-01T21:49:28.708943+00:00,21,6,KRW-POL,0.00809717
2026-09-01T21:49:28.708943+00:00,21,6,KRW-STX,0.00280505
2026-09-01T21:49:28.708943+00:00,21,6,KRW-IRYS,0.00536193
2026-09-01T21:49:28.708943+00:00,21,6,KRW-AXS,0.00158353
2026-09-01T21:49:28.708943+00:00,21,6,KRW-TAO,0.00098055
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ALGO,0.00823045
2026-09-01T21:49:28.708943+00:00,21,6,KRW-JTO,0.00169062
2026-09-01T21:49:28.708943+00:00,21,6,KRW-CC,0.00634921
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BIRB,0.00383387
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ME,0.00238949
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SEI,0.00153965
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ENS,0.00063553
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ZRO,0.00144300
2026-09-01T21:49:28.708943+00:00,21,6,KRW-TRUMP,0.00095012
2026-09-01T21:49:28.708943+00:00,21,6,KRW-XEC,0.00105876
2026-09-01T21:49:28.708943+00:00,21,6,KRW-RVN,0.00255428
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ZAMA,0.00436999
2026-09-01T21:49:28.708943+00:00,21,6,KRW-GEOD,0.00653595
2026-09-01T21:49:28.708943+00:00,21,6,KRW-AKT,0.00436999
2026-09-01T21:49:28.708943+00:00,21,6,KRW-FIL,0.00186047
2026-09-01T21:49:28.708943+00:00,21,6,KRW-APT,0.00394997
2026-09-01T21:49:28.708943+00:00,21,6,KRW-DRV,0.00501253
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ID,0.00224467
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SOON,0.00396040
2026-09-01T21:49:28.708943+00:00,21,6,KRW-O,0.00262467
2026-09-01T21:49:28.708943+00:00,21,6,KRW-AVNT,0.00706714
2026-09-01T21:49:28.708943+00:00,21,6,KRW-TREE,0.00369686
2026-09-01T21:49:28.708943+00:00,21,6,KRW-KITE,0.00586510
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BLEND,0.00342270
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MANTRA,0.00161943
2026-09-01T21:49:28.708943+00:00,21,6,KRW-CFG,0.00655738
2026-09-01T21:49:28.708943+00:00,21,6,KRW-GAS,0.00295072
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BERA,0.00408998
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MEGA,0.00386100
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SOPH,0.00360360
2026-09-01T21:49:28.708943+00:00,21,6,KRW-UP2,0.01002147
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ZORA,0.00930233
2026-09-01T21:49:28.708943+00:00,21,6,KRW-OPG,0.01470588
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BSV,0.00324901
2026-09-01T21:49:28.708943+00:00,21,6,KRW-HYPER,0.00448934
2026-09-01T21:49:28.708943+00:00,21,6,KRW-TRAC,0.00438596
2026-09-01T21:49:28.708943+00:00,21,6,KRW-IN,0.00443459
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ATH,0.00157356
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ETHFI,0.00255102
2026-09-01T21:49:28.708943+00:00,21,6,KRW-MON,0.00272109
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ZIL,0.00851064
2026-09-01T21:49:28.708943+00:00,21,6,KRW-B3,0.00475059
2026-09-01T21:49:28.708943+00:00,21,6,KRW-ELSA,0.00321543
2026-09-01T21:49:28.708943+00:00,21,6,KRW-JUP,0.00335008
2026-09-01T21:49:28.708943+00:00,21,6,KRW-SIGN,0.00803213
2026-09-01T21:49:28.708943+00:00,21,6,KRW-FLOCK,0.00205128
2026-09-01T21:49:28.708943+00:00,21,6,KRW-DEEP,0.00508906
2026-09-01T21:49:28.708943+00:00,21,6,KRW-G,0.00195886
2026-09-01T21:49:28.708943+00:00,21,6,KRW-INJ,0.02482980
2026-09-01T21:49:28.708943+00:00,21,6,KRW-VVV,0.00313129
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BIGTIME,0.00224215
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BIO,0.00283688
2026-09-01T21:49:28.708943+00:00,21,6,KRW-RENDER,0.00101368
2026-09-01T21:49:28.708943+00:00,21,6,KRW-BARD,0.00576369
