utc,symbol,trigger,ret15,volz
2026-04-24T06:45:00+00:00,KRW-ESP,A,-0.016,6.51
2026-04-24T06:45:00+00:00,KRW-SKR,A,-0.01618,85.1
2026-04-24T08:15:00+00:00,KRW-SKR,B,0.01038,34.97
2026-04-24T09:30:00+00:00,KRW-INJ,B,0.00585,3.73
2026-04-24T09:30:00+00:00,KRW-ZKP,B,0.02564,8.44
2026-04-24T10:15:00+00:00,KRW-ZKP,A,-0.01667,4.51
2026-04-24T11:00:00+00:00,KRW-ENS,B,0.01646,4.99
2026-04-24T11:30:00+00:00,KRW-ENS,A,-0.01194,7.45
2026-04-24T11:30:00+00:00,KRW-ESP,B,0.01587,3.85
2026-04-24T11:45:00+00:00,KRW-BIRB,B,0.00433,4.87
2026-04-24T11:45:00+00:00,KRW-ESP,A,-0.01562,3.46
2026-04-24T11:45:00+00:00,KRW-SKR,A,-0.02469,133.2
2026-04-24T11:45:00+00:00,KRW-SOPH,B,0.00746,4.27
2026-04-24T12:15:00+00:00,KRW-SKR,B,0.04502,123.0
2026-04-24T13:45:00+00:00,KRW-TREE,B,0.10345,18.48
2026-04-24T14:00:00+00:00,KRW-ARB,B,0.00521,3.11
2026-04-24T14:15:00+00:00,KRW-BIRB,A,-0.0249,14.38
2026-04-24T14:15:00+00:00,KRW-TREE,A,-0.06667,6.52
2026-04-24T14:45:00+00:00,KRW-ELF,A,-0.00855,3.53
2026-04-24T15:30:00+00:00,KRW-SAND,B,0.0087,5.25
2026-04-24T15:45:00+00:00,KRW-SKR,A,-0.01361,9.98
2026-04-24T16:00:00+00:00,KRW-TRX,A,-0.00825,9.69
2026-04-24T16:15:00+00:00,KRW-SKR,B,0.01695,29.88
2026-04-24T17:00:00+00:00,KRW-TRUMP,B,0.03224,9.4
2026-04-24T18:00:00+00:00,KRW-TRUMP,A,-0.03093,4.56
2026-04-24T18:45:00+00:00,KRW-SHIB,B,0.00324,8.32
2026-04-24T19:45:00+00:00,KRW-ZBT,B,0.03721,3.95
2026-04-24T20:00:00+00:00,KRW-SKR,A,-0.02,10.84
2026-04-24T20:15:00+00:00,KRW-ZBT,A,-0.08072,6.77
2026-04-24T20:30:00+00:00,KRW-SKR,B,0.00344,9.38
2026-04-24T21:15:00+00:00,KRW-ME,A,-0.01775,9.92
2026-04-24T23:00:00+00:00,KRW-AVAX,B,0.00071,4.48
2026-04-24T23:15:00+00:00,KRW-W,B,0.00472,4.73
2026-04-24T23:15:00+00:00,KRW-ZKP,B,0.01724,4.7
2026-04-25T00:00:00+00:00,KRW-RVN,B,0.10787,72.69
2026-04-25T00:00:00+00:00,KRW-SKR,A,-0.06207,9.18
2026-04-25T00:00:00+00:00,KRW-WAVES,A,-0.01274,1.54
2026-04-25T00:00:00+00:00,KRW-ZBT,B,0.01905,6.68
2026-04-25T00:00:00+00:00,KRW-ZKP,A,-0.01709,3.0
2026-04-25T00:15:00+00:00,KRW-RVN,A,-0.00913,31.83
2026-04-25T00:30:00+00:00,KRW-BIRB,B,0.02609,3.31
2026-04-25T00:30:00+00:00,KRW-DATA,B,0.02583,5.23
2026-04-25T00:30:00+00:00,KRW-W,A,-0.02727,30.87
2026-04-25T00:45:00+00:00,KRW-ZBT,A,-0.02469,12.93
2026-04-25T01:00:00+00:00,KRW-ATOM,B,0.00602,6.17
2026-04-25T01:15:00+00:00,KRW-SOPH,B,0.01439,3.0
2026-04-25T01:30:00+00:00,KRW-SAND,B,0.00847,5.13
2026-04-25T01:45:00+00:00,KRW-SOPH,A,-0.02817,10.61
2026-04-25T03:15:00+00:00,KRW-AXS,B,0.01131,8.5
2026-04-25T03:30:00+00:00,KRW-BIGTIME,A,-0.01364,1.56
2026-04-25T03:45:00+00:00,KRW-AXS,A,-0.01205,9.21
2026-04-25T04:00:00+00:00,KRW-W,B,0.00926,5.41
2026-04-25T04:15:00+00:00,KRW-HYPER,B,0.01935,4.91
2026-04-25T04:15:00+00:00,KRW-RVN,A,-0.01294,6.37
2026-04-25T04:30:00+00:00,KRW-HYPER,A,-0.03797,3.69
2026-04-25T04:45:00+00:00,KRW-SKR,B,0.02583,4.81
2026-04-25T05:30:00+00:00,KRW-FIL,B,0.00211,3.03
2026-04-25T05:30:00+00:00,KRW-SAND,B,0.01639,25.66
2026-04-25T05:45:00+00:00,KRW-BIGTIME,B,0.00452,3.91
2026-04-25T06:15:00+00:00,KRW-SHIB,B,0.00216,10.82
2026-04-25T06:30:00+00:00,KRW-SAND,A,-0.016,18.05
2026-04-25T07:15:00+00:00,KRW-AXS,B,0.00429,30.22
2026-04-25T07:45:00+00:00,KRW-BIGTIME,A,-0.01345,3.27
2026-04-25T08:00:00+00:00,KRW-AXS,A,-0.01054,52.46
2026-04-25T08:00:00+00:00,KRW-ZKP,B,0.01709,4.3
2026-04-25T08:30:00+00:00,KRW-ALGO,B,0.00578,3.18
2026-04-25T08:30:00+00:00,KRW-CRO,B,0.00962,6.04
2026-04-25T08:45:00+00:00,KRW-TRX,A,-0.00415,4.91
2026-04-25T09:00:00+00:00,KRW-AWE,B,0.00608,3.95
2026-04-25T10:30:00+00:00,KRW-AWE,A,-0.01311,112.58
2026-04-25T10:30:00+00:00,KRW-HYPER,B,0.00637,8.42
2026-04-25T10:45:00+00:00,KRW-HYPER,A,-0.01266,2.99
2026-04-25T10:45:00+00:00,KRW-SAND,B,0.00806,14.72
2026-04-25T11:15:00+00:00,KRW-ATOM,B,0.00361,3.68
2026-04-25T11:15:00+00:00,KRW-AXS,B,0.0035,124.58
2026-04-25T11:15:00+00:00,KRW-TRUMP,A,-0.00877,3.58
2026-04-25T11:30:00+00:00,KRW-SAHARA,B,0.05279,9.05
2026-04-25T11:30:00+00:00,KRW-SAND,A,-0.024,17.32
2026-04-25T11:30:00+00:00,KRW-ZKP,A,-0.01681,2.79
2026-04-25T12:00:00+00:00,KRW-AXS,A,-0.0605,127.24
2026-04-25T12:00:00+00:00,KRW-HOLO,B,0.00705,3.13
2026-04-25T12:30:00+00:00,KRW-BIGTIME,A,-0.00943,1.63
2026-04-25T12:30:00+00:00,KRW-HBAR,B,0.00741,4.72
2026-04-25T12:30:00+00:00,KRW-LA,B,0.01176,9.5
2026-04-25T12:30:00+00:00,KRW-MIRA,B,0.02963,20.72
2026-04-25T12:30:00+00:00,KRW-SAHARA,A,-0.04326,41.85
2026-04-25T12:45:00+00:00,KRW-LA,A,-0.01163,6.26
2026-04-25T12:45:00+00:00,KRW-MIRA,A,-0.03597,18.16
2026-04-25T12:45:00+00:00,KRW-SOPH,A,-0.01471,3.15
2026-04-25T13:00:00+00:00,KRW-TRUMP,B,0.03652,17.1
2026-04-25T13:15:00+00:00,KRW-ERA,A,-0.01333,3.4
2026-04-25T13:15:00+00:00,KRW-HOLO,A,-0.04717,5.21
2026-04-25T13:15:00+00:00,KRW-KAT,B,0.02281,4.86
2026-04-25T13:30:00+00:00,KRW-PLUME,B,0.01942,16.19
2026-04-25T13:45:00+00:00,KRW-ERA,B,0.01794,5.15
2026-04-25T13:45:00+00:00,KRW-PLUME,A,-0.0381,11.98
2026-04-25T13:45:00+00:00,KRW-XAUT,B,0.00029,4.73
2026-04-25T14:00:00+00:00,KRW-DOOD,A,-0.02004,8.41
2026-04-25T14:00:00+00:00,KRW-ENSO,B,0.02065,60.22
2026-04-25T14:00:00+00:00,KRW-ID,A,-0.02062,7.13
2026-04-25T14:00:00+00:00,KRW-INJ,A,-0.0094,33.12
2026-04-25T14:00:00+00:00,KRW-LSK,B,0.00521,11.78
2026-04-25T14:00:00+00:00,KRW-MANTRA,B,0.00654,4.22
2026-04-25T14:00:00+00:00,KRW-VANA,B,0.00264,10.9
2026-04-25T14:15:00+00:00,KRW-ATOM,A,-0.00654,8.36
2026-04-25T14:15:00+00:00,KRW-INJ,B,0.00664,4.26
2026-04-25T14:15:00+00:00,KRW-VANA,A,-0.01978,2.14
2026-04-25T14:30:00+00:00,KRW-ENSO,A,-0.02992,14.48
2026-04-25T14:45:00+00:00,KRW-HYPER,B,0.05957,64.34
2026-04-25T15:15:00+00:00,KRW-AXS,B,0.00348,30.11
2026-04-25T15:15:00+00:00,KRW-HYPER,A,-0.03731,70.48
2026-04-25T16:00:00+00:00,KRW-AXS,A,-0.01452,24.11
2026-04-25T16:15:00+00:00,KRW-CRO,A,-0.00952,4.15
2026-04-25T16:45:00+00:00,KRW-HBAR,B,0.00741,5.68
2026-04-25T19:15:00+00:00,KRW-HYPER,B,0.07203,20.52
2026-04-25T19:45:00+00:00,KRW-HYPER,A,-0.02789,4.72
2026-04-25T20:00:00+00:00,KRW-AXS,B,0.00741,3.13
2026-04-25T20:15:00+00:00,KRW-AXS,A,-0.02078,8.73
2026-04-25T21:15:00+00:00,KRW-ZBT,B,0.0241,4.74
2026-04-25T21:30:00+00:00,KRW-ENSO,B,0.05083,5.59
2026-04-25T21:30:00+00:00,KRW-ZBT,A,-0.02745,4.88
2026-04-25T21:45:00+00:00,KRW-ENSO,A,-0.01949,4.35
2026-04-25T21:45:00+00:00,KRW-SAND,B,0.01667,4.84
2026-04-25T23:30:00+00:00,KRW-PENGU,B,0.01575,3.22
2026-04-25T23:45:00+00:00,KRW-HYPER,B,0.00424,9.62
2026-04-26T00:00:00+00:00,KRW-DOOD,B,0.02881,6.44
2026-04-26T00:00:00+00:00,KRW-HYPER,A,-0.07595,8.15
2026-04-26T00:00:00+00:00,KRW-KAT,B,0.16017,12.59
2026-04-26T00:00:00+00:00,KRW-LA,A,-0.02724,2.71
2026-04-26T00:00:00+00:00,KRW-RVN,B,0.04571,22.1
2026-04-26T00:00:00+00:00,KRW-SAHARA,A,-0.02857,6.38
2026-04-26T00:15:00+00:00,KRW-AXS,A,-0.02617,14.04
2026-04-26T00:15:00+00:00,KRW-KAT,A,-0.10821,10.68
2026-04-26T00:15:00+00:00,KRW-RVN,A,-0.04371,6.83
2026-04-26T00:30:00+00:00,KRW-DOOD,A,-0.07184,13.96
2026-04-26T00:30:00+00:00,KRW-ERA,B,0.08482,48.47
2026-04-26T00:30:00+00:00,KRW-MIRA,B,0.04688,4.99
2026-04-26T00:30:00+00:00,KRW-ZORA,B,0.02381,6.26
2026-04-26T00:45:00+00:00,KRW-ERA,A,-0.11523,39.11
2026-04-26T00:45:00+00:00,KRW-MIRA,A,-0.02985,4.16
2026-04-26T00:45:00+00:00,KRW-OPEN,A,-0.0289,5.37
2026-04-26T00:45:00+00:00,KRW-ZORA,A,-0.01395,5.83
2026-04-26T01:00:00+00:00,KRW-WLFI,A,-0.00893,6.38
2026-04-26T01:30:00+00:00,KRW-BIRB,B,0.00433,3.59
2026-04-26T01:30:00+00:00,KRW-POL,B,0.00741,3.06
2026-04-26T01:30:00+00:00,KRW-SKR,B,0.0241,3.48
2026-04-26T02:00:00+00:00,KRW-TRUMP,B,0.01538,3.01
2026-04-26T02:15:00+00:00,KRW-JUP,B,0.01149,4.5
2026-04-26T04:00:00+00:00,KRW-LAYER,B,0.01481,3.9
2026-04-26T04:15:00+00:00,KRW-ENSO,B,0.09853,12.71
2026-04-26T04:15:00+00:00,KRW-LAYER,A,-0.0146,5.75
2026-04-26T04:30:00+00:00,KRW-AWE,B,0.0048,3.49
2026-04-26T04:45:00+00:00,KRW-MIRA,B,0.02158,5.2
2026-04-26T04:45:00+00:00,KRW-MMT,B,0.02315,4.16
2026-04-26T05:00:00+00:00,KRW-AWE,A,-0.01036,38.53
2026-04-26T05:00:00+00:00,KRW-JTO,A,-0.01275,2.42
2026-04-26T05:00:00+00:00,KRW-MMT,A,-0.02715,3.11
2026-04-26T05:15:00+00:00,KRW-ELSA,B,0.0354,6.51
2026-04-26T05:15:00+00:00,KRW-INJ,B,0.00833,3.62
2026-04-26T05:15:00+00:00,KRW-ZBT,B,0.04264,4.19
2026-04-26T05:30:00+00:00,KRW-ELSA,A,-0.02564,3.17
2026-04-26T05:30:00+00:00,KRW-JUP,A,-0.01493,7.59
2026-04-26T05:30:00+00:00,KRW-MIRA,A,-0.01987,15.46
2026-04-26T05:45:00+00:00,KRW-AVNT,B,0.02165,3.55
2026-04-26T05:45:00+00:00,KRW-ENSO,A,-0.07438,54.36
2026-04-26T06:15:00+00:00,KRW-AVNT,A,-0.02521,3.89
2026-04-26T06:30:00+00:00,KRW-SAHARA,B,0.04,4.89
2026-04-26T07:00:00+00:00,KRW-POL,B,0.00735,3.01
2026-04-26T07:15:00+00:00,KRW-ZBT,A,-0.03093,8.08
2026-04-26T07:30:00+00:00,KRW-INJ,A,-0.02246,178.57
2026-04-26T07:45:00+00:00,KRW-MANTRA,B,0.00654,3.82
2026-04-26T08:30:00+00:00,KRW-LAYER,A,-0.01493,3.08
2026-04-26T08:30:00+00:00,KRW-ZKP,B,0.0084,4.03
2026-04-26T09:00:00+00:00,KRW-PUMP,B,0.00385,4.04
2026-04-26T09:15:00+00:00,KRW-ENSO,B,0.0263,4.56
2026-04-26T09:15:00+00:00,KRW-JTO,A,-0.01429,10.83
2026-04-26T09:15:00+00:00,KRW-SAHARA,A,-0.07039,21.57
2026-04-26T09:30:00+00:00,KRW-INJ,B,0.00091,4.2
2026-04-26T10:00:00+00:00,KRW-AVNT,B,0.01674,7.02
2026-04-26T10:15:00+00:00,KRW-AVNT,A,-0.04527,9.66
2026-04-26T10:15:00+00:00,KRW-ENSO,A,-0.02365,3.57
2026-04-26T10:15:00+00:00,KRW-ZBT,B,0.00392,3.17
2026-04-26T10:45:00+00:00,KRW-JUP,B,0.0037,3.39
2026-04-26T11:00:00+00:00,KRW-PENGU,B,0.00735,7.5
2026-04-26T11:15:00+00:00,KRW-APT,B,0.01295,4.55
2026-04-26T11:15:00+00:00,KRW-MIRA,A,-0.01493,2.57
2026-04-26T11:15:00+00:00,KRW-TRUMP,B,0.00323,7.89
2026-04-26T11:30:00+00:00,KRW-POL,B,0.0073,3.42
2026-04-26T12:00:00+00:00,KRW-JUP,A,-0.01115,7.0
2026-04-26T13:30:00+00:00,KRW-AXS,B,0.00095,7.18
2026-04-26T13:45:00+00:00,KRW-ENS,A,-0.0098,15.09
2026-04-26T14:15:00+00:00,KRW-ZBT,B,0.01434,4.64
2026-04-26T14:45:00+00:00,KRW-ZBT,A,-0.03061,6.93
2026-04-26T17:45:00+00:00,KRW-AVNT,B,0.04065,6.5
2026-04-26T18:00:00+00:00,KRW-AVNT,A,-0.01562,7.09
2026-04-26T18:45:00+00:00,KRW-ZBT,B,0.02139,5.42
2026-04-26T19:00:00+00:00,KRW-ZBT,A,-0.04188,4.29
2026-04-26T19:15:00+00:00,KRW-ATOM,A,-0.00502,35.28
2026-04-26T19:15:00+00:00,KRW-OPEN,A,-0.04688,7.03
2026-04-26T22:30:00+00:00,KRW-ZKP,B,0.03175,4.31
2026-04-26T23:15:00+00:00,KRW-AVNT,B,0.01538,5.18
2026-04-26T23:15:00+00:00,KRW-ZBT,B,0.03892,5.7
2026-04-27T00:00:00+00:00,KRW-0G,B,0.12758,43.23
2026-04-27T00:00:00+00:00,KRW-ATH,B,0.03906,6.53
2026-04-27T00:00:00+00:00,KRW-AVNT,A,-0.06742,11.52
2026-04-27T00:00:00+00:00,KRW-MANTRA,B,0.03247,63.97
2026-04-27T00:00:00+00:00,KRW-MIRA,B,0.02985,5.59
2026-04-27T00:00:00+00:00,KRW-SAHARA,B,0.05322,12.19
2026-04-27T00:00:00+00:00,KRW-ZBT,A,-0.04334,8.3
2026-04-27T00:00:00+00:00,KRW-ZKP,A,-0.03077,2.85
2026-04-27T00:15:00+00:00,KRW-0G,A,-0.02694,33.69
2026-04-27T00:15:00+00:00,KRW-ATH,A,-0.00644,13.38
2026-04-27T00:15:00+00:00,KRW-MANTRA,A,-0.01887,26.88
2026-04-27T00:15:00+00:00,KRW-MIRA,A,-0.03623,3.08
2026-04-27T00:15:00+00:00,KRW-SAHARA,A,-0.05851,3.86
2026-04-27T00:45:00+00:00,KRW-DEEP,B,0.01525,3.64
2026-04-27T01:00:00+00:00,KRW-PENGU,B,0.01471,3.94
2026-04-27T01:00:00+00:00,KRW-PEPE,B,0.00343,3.85
2026-04-27T01:15:00+00:00,KRW-HYPER,A,-0.05102,8.4
2026-04-27T01:45:00+00:00,KRW-PUMP,B,0.00758,9.37
2026-04-27T02:00:00+00:00,KRW-PENGU,A,-0.02098,9.16
2026-04-27T02:15:00+00:00,KRW-BONK,B,0.00422,4.78
2026-04-27T02:45:00+00:00,KRW-JUP,B,0.01075,5.62
2026-04-27T03:30:00+00:00,KRW-AAVE,B,0.00751,3.44
2026-04-27T03:30:00+00:00,KRW-INJ,A,-0.00956,0.6
2026-04-27T03:45:00+00:00,KRW-PUMP,A,-0.0146,22.58
2026-04-27T04:15:00+00:00,KRW-JUP,A,-0.00683,24.61
2026-04-27T04:30:00+00:00,KRW-MANTRA,B,0.00641,3.31
2026-04-27T05:00:00+00:00,KRW-0G,A,-0.02539,2.8
2026-04-27T05:00:00+00:00,KRW-ZORA,A,-0.01429,3.39
2026-04-27T05:15:00+00:00,KRW-BONK,A,-0.01382,6.75
2026-04-27T05:15:00+00:00,KRW-BORA,A,-0.00548,3.27
2026-04-27T05:15:00+00:00,KRW-DEEP,A,-0.01486,3.34
2026-04-27T05:15:00+00:00,KRW-ENS,A,-0.00546,5.78
2026-04-27T05:15:00+00:00,KRW-ETC,A,-0.00953,9.56
2026-04-27T05:15:00+00:00,KRW-LAYER,A,-0.01538,2.6
2026-04-27T05:15:00+00:00,KRW-MANTRA,A,-0.01282,3.98
2026-04-27T05:15:00+00:00,KRW-PEPE,A,-0.01549,7.3
2026-04-27T05:15:00+00:00,KRW-STX,A,-0.00872,6.96
2026-04-27T05:15:00+00:00,KRW-SUI,A,-0.00855,7.21
2026-04-27T05:15:00+00:00,KRW-VIRTUAL,A,-0.0113,6.96
2026-04-27T05:30:00+00:00,KRW-PENGU,B,0.02098,8.52
2026-04-27T05:30:00+00:00,KRW-SUI,B,0.00072,3.77
2026-04-27T05:45:00+00:00,KRW-BIRB,A,-0.02252,5.38
2026-04-27T06:15:00+00:00,KRW-AWE,B,0.01771,5.23
2026-04-27T06:15:00+00:00,KRW-PENGU,A,-0.01389,6.89
2026-04-27T06:30:00+00:00,KRW-AWE,A,-0.01972,3.75
2026-04-27T06:30:00+00:00,KRW-TRX,B,0.00208,3.05
2026-04-27T07:00:00+00:00,KRW-ETC,B,0.0008,3.02
2026-04-27T07:00:00+00:00,KRW-XEC,B,0.00962,3.14
2026-04-27T07:30:00+00:00,KRW-BORA,B,0.01103,20.21
2026-04-27T08:00:00+00:00,KRW-LSK,B,0.00532,13.56
2026-04-27T08:45:00+00:00,KRW-JUP,B,0.02174,3.08
2026-04-27T09:00:00+00:00,KRW-JUP,A,-0.01064,6.67
2026-04-27T09:30:00+00:00,KRW-MANTRA,B,0.01307,6.16
2026-04-27T10:15:00+00:00,KRW-PENGU,B,0.00699,5.49
2026-04-27T11:30:00+00:00,KRW-PENGU,A,-0.01399,4.51
2026-04-27T12:15:00+00:00,KRW-CRO,B,0.00971,3.26
2026-04-27T12:30:00+00:00,KRW-MANTRA,A,-0.0129,4.32
2026-04-27T12:30:00+00:00,KRW-SNT,B,0.00671,4.01
2026-04-27T12:45:00+00:00,KRW-JUP,B,0.01754,7.98
2026-04-27T13:00:00+00:00,KRW-JUP,A,-0.01034,14.45
2026-04-27T13:30:00+00:00,KRW-SNT,A,-0.00662,3.62
2026-04-27T13:45:00+00:00,KRW-DEEP,A,-0.01991,2.81
2026-04-27T13:45:00+00:00,KRW-LINK,B,0.00072,5.6
2026-04-27T13:45:00+00:00,KRW-ZORA,A,-0.01,4.78
2026-04-27T14:00:00+00:00,KRW-AAVE,B,0.01888,6.53
2026-04-27T14:15:00+00:00,KRW-PENGU,B,0.00671,7.42
2026-04-27T14:15:00+00:00,KRW-ZBT,B,0.02308,3.8
2026-04-27T14:30:00+00:00,KRW-POL,B,0.00735,3.46
2026-04-27T14:45:00+00:00,KRW-0G,B,0.07497,14.7
2026-04-27T14:45:00+00:00,KRW-MANTRA,B,0.00649,3.37
2026-04-27T15:00:00+00:00,KRW-0G,A,-0.03073,3.89
2026-04-27T15:15:00+00:00,KRW-AVAX,A,-0.00728,10.62
2026-04-27T15:15:00+00:00,KRW-ENS,A,-0.00833,6.28
2026-04-27T15:15:00+00:00,KRW-ETC,A,-0.00483,5.0
2026-04-27T15:15:00+00:00,KRW-HYPER,A,-0.02732,3.68
2026-04-27T15:15:00+00:00,KRW-LINK,A,-0.00508,10.85
2026-04-27T15:15:00+00:00,KRW-PUMP,A,-0.00766,5.39
2026-04-27T15:15:00+00:00,KRW-SUI,A,-0.00507,4.62
2026-04-27T15:15:00+00:00,KRW-TRUMP,A,-0.03042,4.27
2026-04-27T15:15:00+00:00,KRW-UNI,A,-0.011,5.29
2026-04-27T15:15:00+00:00,KRW-VIRTUAL,A,-0.00871,5.89
2026-04-27T17:00:00+00:00,KRW-ZBT,A,-0.05575,10.26
2026-04-27T19:00:00+00:00,KRW-ZBT,B,0.05594,5.23
2026-04-27T19:45:00+00:00,KRW-MANTRA,B,0.02564,5.95
2026-04-27T22:00:00+00:00,KRW-PENGU,B,0.02,5.82
2026-04-27T23:00:00+00:00,KRW-JUP,B,0.00692,4.21
2026-04-27T23:15:00+00:00,KRW-PEPE,B,0.00691,4.39
2026-04-27T23:30:00+00:00,KRW-XAUT,B,0.001,3.48
2026-04-27T23:45:00+00:00,KRW-MANTRA,B,0.00625,5.83
2026-04-28T00:00:00+00:00,KRW-AWE,B,0.01918,5.89
2026-04-28T00:00:00+00:00,KRW-ENSO,B,0.06316,11.78
2026-04-28T00:00:00+00:00,KRW-JUP,A,-0.01375,5.38
2026-04-28T00:00:00+00:00,KRW-MANTRA,A,-0.01242,4.07
2026-04-28T00:15:00+00:00,KRW-AWE,A,-0.01294,1.65
2026-04-28T01:00:00+00:00,KRW-ENSO,A,-0.05176,3.76
2026-04-28T01:15:00+00:00,KRW-BORA,B,0.00366,4.1
2026-04-28T01:15:00+00:00,KRW-ZORA,A,-0.01026,4.79
2026-04-28T02:15:00+00:00,KRW-AXS,A,-0.01713,9.04
2026-04-28T02:30:00+00:00,KRW-CRO,B,0.00971,7.31
2026-04-28T03:15:00+00:00,KRW-OPEN,B,0.01244,3.49
2026-04-28T04:30:00+00:00,KRW-ZBT,B,0.02244,5.47
2026-04-28T04:45:00+00:00,KRW-APT,B,0.00206,3.24
2026-04-28T05:00:00+00:00,KRW-APT,A,-0.00684,5.65
2026-04-28T05:00:00+00:00,KRW-VANA,B,0.00779,11.73
2026-04-28T05:30:00+00:00,KRW-VANA,A,-0.0397,3.89
2026-04-28T05:30:00+00:00,KRW-XAUT,A,-0.00405,7.76
2026-04-28T09:00:00+00:00,KRW-ZKP,B,0.03906,5.44
2026-04-28T09:15:00+00:00,KRW-ZKP,A,-0.01504,4.29
2026-04-28T10:30:00+00:00,KRW-ZBT,B,0.03374,3.21
2026-04-28T11:45:00+00:00,KRW-OPEN,A,-0.02356,2.3
2026-04-28T13:00:00+00:00,KRW-ZBT,A,-0.10979,5.58
2026-04-28T13:00:00+00:00,KRW-ZKP,B,0.00714,5.56
2026-04-28T13:15:00+00:00,KRW-BIO,B,0.00648,6.35
2026-04-28T13:15:00+00:00,KRW-SNT,A,-0.00676,3.94
2026-04-28T13:15:00+00:00,KRW-ZKP,A,-0.01418,5.38
2026-04-28T13:45:00+00:00,KRW-PENGU,B,0.00667,3.9
2026-04-28T17:00:00+00:00,KRW-ZKP,B,0.0068,3.9
2026-04-28T17:30:00+00:00,KRW-ZKP,A,-0.04516,7.07
2026-04-28T21:00:00+00:00,KRW-PUMP,B,0.03333,89.25
2026-04-28T21:30:00+00:00,KRW-PUMP,A,-0.03237,8.84
2026-04-28T23:00:00+00:00,KRW-ZKP,A,-0.02667,3.2
2026-04-29T00:00:00+00:00,KRW-BORA,B,0.00926,3.06
2026-04-29T01:00:00+00:00,KRW-OPEN,A,-0.02179,9.91
2026-04-29T01:15:00+00:00,KRW-BIRB,B,0.05584,4.42
2026-04-29T01:30:00+00:00,KRW-BIRB,A,-0.02404,3.63
2026-04-29T02:00:00+00:00,KRW-CRO,A,-0.00971,6.18
2026-04-29T03:45:00+00:00,KRW-PUMP,A,-0.00707,2.34
2026-04-29T04:15:00+00:00,KRW-ZKP,B,0.05,3.03
2026-04-29T04:30:00+00:00,KRW-ARB,B,0.0107,3.56
2026-04-29T05:30:00+00:00,KRW-AKT,B,0.00667,3.24
2026-04-29T07:30:00+00:00,KRW-MANTRA,B,0.0061,6.94
2026-04-29T07:30:00+00:00,KRW-SHIB,B,0.00871,10.29
2026-04-29T07:45:00+00:00,KRW-AKT,A,-0.0092,2.21
2026-04-29T08:15:00+00:00,KRW-MANTRA,A,-0.0355,14.66
2026-04-29T09:15:00+00:00,KRW-PENGU,B,0.02013,3.45
2026-04-29T09:15:00+00:00,KRW-PEPE,B,0.00849,3.43
2026-04-29T09:30:00+00:00,KRW-BONK,B,0.00739,5.03
2026-04-29T09:45:00+00:00,KRW-AVAX,B,0.00722,3.4
2026-04-29T09:45:00+00:00,KRW-ETC,B,0.00553,4.01
2026-04-29T09:45:00+00:00,KRW-STX,B,0.00592,3.63
2026-04-29T10:00:00+00:00,KRW-ENS,B,0.00543,4.38
2026-04-29T10:15:00+00:00,KRW-SHIB,A,-0.0103,10.76
2026-04-29T11:00:00+00:00,KRW-FIL,B,0.01393,6.47
2026-04-29T11:30:00+00:00,KRW-FIL,A,-0.00952,38.62
2026-04-29T11:45:00+00:00,KRW-ARB,B,0.00518,3.3
2026-04-29T12:00:00+00:00,KRW-ARB,A,-0.02062,4.81
2026-04-29T12:15:00+00:00,KRW-PENGU,A,-0.02041,6.93
2026-04-29T12:15:00+00:00,KRW-ZORA,A,-0.01042,3.63
2026-04-29T13:45:00+00:00,KRW-STX,B,0.00299,3.68
2026-04-29T14:45:00+00:00,KRW-WLFI,A,-0.00971,4.89
2026-04-29T15:00:00+00:00,KRW-PUMP,A,-0.0223,2.51
2026-04-29T15:00:00+00:00,KRW-SUI,A,-0.01024,4.69
2026-04-29T15:00:00+00:00,KRW-XPL,A,-0.02174,2.34
2026-04-29T15:30:00+00:00,KRW-ENS,A,-0.00502,6.24
2026-04-29T16:00:00+00:00,KRW-WLFI,B,0.00407,5.97
2026-04-29T17:45:00+00:00,KRW-POL,B,0.01471,15.0
2026-04-29T18:00:00+00:00,KRW-AVAX,A,-0.01826,8.74
2026-04-29T18:00:00+00:00,KRW-ETC,A,-0.01285,6.09
2026-04-29T18:00:00+00:00,KRW-LINK,A,-0.01538,7.15
2026-04-29T18:00:00+00:00,KRW-LSK,A,-0.01596,11.83
2026-04-29T18:00:00+00:00,KRW-PEPE,A,-0.02073,4.57
2026-04-29T18:00:00+00:00,KRW-POL,A,-0.01449,12.5
2026-04-29T18:00:00+00:00,KRW-SAND,A,-0.01802,3.89
2026-04-29T18:00:00+00:00,KRW-SHIB,A,-0.01523,7.99
2026-04-29T18:00:00+00:00,KRW-UNI,A,-0.0178,3.61
2026-04-29T18:00:00+00:00,KRW-VIRTUAL,A,-0.02043,5.26
2026-04-29T22:45:00+00:00,KRW-WLFI,A,-0.00954,5.97
2026-04-29T23:00:00+00:00,KRW-WLFI,B,0.00107,14.37
2026-04-30T00:00:00+00:00,KRW-G,B,0.08148,12.95
2026-04-30T00:00:00+00:00,KRW-POL,B,0.01449,4.04
2026-04-30T00:15:00+00:00,KRW-ELF,B,0.00862,3.56
2026-04-30T00:15:00+00:00,KRW-G,A,-0.01712,6.55
2026-04-30T00:45:00+00:00,KRW-SHIB,B,0.00107,3.73
2026-04-30T01:00:00+00:00,KRW-ZBT,B,0.03158,3.69
2026-04-30T01:45:00+00:00,KRW-APT,B,0.01324,4.43
